date,tmean,year,gdd,gdd_cumul
2007-01-30,20.0,2007,0.0,1.0
2007-01-31,18.333333333333332,2007,0.0,1.0
2007-02-01,12.833333333333334,2007,0.0,1.0
2007-02-02,7.833333333333333,2007,0.0,1.0
2007-02-03,21.166666666666668,2007,0.0,1.0
2007-02-04,25.666666666666668,2007,0.0,1.0
2007-02-05,38.0,2007,0.0,1.0
2007-02-06,47.5,2007,7.5,8.5
2007-02-07,39.0,2007,0.0,8.5
2007-02-08,38.833333333333336,2007,0.0,8.5
2007-02-09,35.333333333333336,2007,0.0,8.5
2007-02-10,35.5,2007,0.0,8.5
2007-02-11,42.333333333333336,2007,2.3333333333333357,10.833333333333336
2007-02-12,39.0,2007,0.0,10.833333333333336
2007-02-13,23.666666666666668,2007,0.0,10.833333333333336
2007-02-14,14.833333333333334,2007,0.0,10.833333333333336
2007-02-15,16.666666666666668,2007,0.0,10.833333333333336
2007-02-16,31.333333333333332,2007,0.0,10.833333333333336
2007-02-17,32.666666666666664,2007,0.0,10.833333333333336
2007-02-18,36.0,2007,0.0,10.833333333333336
2007-02-19,44.333333333333336,2007,4.333333333333336,15.166666666666671
2007-02-20,38.333333333333336,2007,0.0,15.166666666666671
2007-02-21,44.833333333333336,2007,4.833333333333336,20.000000000000007
2007-02-22,39.333333333333336,2007,0.0,20.000000000000007
2007-02-23,41.333333333333336,2007,1.3333333333333357,21.333333333333343
2007-02-24,40.833333333333336,2007,0.8333333333333357,22.16666666666668
2007-02-25,30.0,2007,0.0,22.16666666666668
2007-02-26,36.166666666666664,2007,0.0,22.16666666666668
2007-02-27,36.833333333333336,2007,0.0,22.16666666666668
2007-02-28,35.666666666666664,2007,0.0,22.16666666666668
2007-03-01,26.333333333333332,2007,0.0,22.16666666666668
2007-03-02,26.0,2007,0.0,22.16666666666668
2007-03-03,25.5,2007,0.0,22.16666666666668
2007-03-04,32.166666666666664,2007,0.0,22.16666666666668
2007-03-05,39.833333333333336,2007,0.0,22.16666666666668
2007-03-06,46.0,2007,6.0,28.16666666666668
2007-03-07,46.833333333333336,2007,6.833333333333336,35.000000000000014
2007-03-08,47.833333333333336,2007,7.833333333333336,42.83333333333335
2007-03-09,44.0,2007,4.0,46.83333333333335
2007-03-10,47.833333333333336,2007,7.833333333333336,54.666666666666686
2007-03-11,44.333333333333336,2007,4.333333333333336,59.00000000000002
2007-03-12,50.166666666666664,2007,10.166666666666664,69.16666666666669
2007-03-13,55.0,2007,15.0,84.16666666666669
2007-03-14,54.833333333333336,2007,14.833333333333336,99.00000000000003
2007-03-15,46.666666666666664,2007,6.666666666666664,105.66666666666669
2007-03-16,42.5,2007,2.5,108.16666666666669
2007-03-17,55.5,2007,15.5,123.66666666666669
2007-03-18,57.333333333333336,2007,17.333333333333336,141.00000000000003
2007-03-19,52.25,2007,12.25,153.25000000000003
2007-03-20,55.75,2007,15.75,169.00000000000003
